in:Index,img:Output1,img:Output2,img:Output3,out:WWR_Skylight,out:H_Skylight,out:W_Skylight,out:SH_Skylight,out:Distance_A_Skylight,out:Distance_B_Skylight,out:WWR_Corridor,out:H_Corridor,out:W_Corridor,out:SH_Corridor,out:Distance_A_Corridor,out:Distance_B_Corridor,out:Degree,out:Frame_BL,out:Frame_BR,out:Frame_TR,out:Frame_TL,out:Hypervolume,out:Rank,out:EUI,out:sDA,out:sGA,out:UDI,out:SVF
25,Index_25_Parallel.png,Index_25_Back.png,Index_25_Front.png,60,2.1,7.7,0.8,0,0.2,40,1.8,6,0.8,0,0.2,-180,0.8,0.9,0.4,0.7,689.824,16,88.34,1,0.13,36.743,30.687
26,Index_26_Parallel.png,Index_26_Back.png,Index_26_Front.png,70,2.5,7.6,0.5,0.2,0.1,40,1.8,6,0.8,0.2,0,-180,0.7,0.6,1.5,0.4,707.545,40,88.1,1,0.148,37.28,28.526
27,Index_27_Parallel.png,Index_27_Back.png,Index_27_Front.png,70,2.5,7.6,0.5,0.2,0.1,40,1.8,6,0.8,0.1,0.1,-180,1,1.2,0.7,1.3,712.255,46,87.894,1,0.145,37.506,27.423
28,Index_28_Parallel.png,Index_28_Back.png,Index_28_Front.png,60,2.1,7.7,0.8,0,0.2,40,1.8,6,0.9,0.1,0.1,-180,0.8,0.4,0.3,0.7,723.621,16,88.477,1,0.133,37.277,30.952
29,Index_29_Parallel.png,Index_29_Back.png,Index_29_Front.png,70,2.5,7.6,0.5,0.2,0.1,35,1.6,5.9,1,0.3,0,-180,0.7,1.5,1.1,0.5,737.742,17,88.409,1,0.142,37.942,29.39
30,Index_30_Parallel.png,Index_30_Back.png,Index_30_Front.png,70,2.5,7.6,0.5,0.2,0.1,30,1.6,5.1,0.8,1.1,0,-180,0.9,1.2,0.6,0.7,738.213,14,88.683,1,0.133,37.417,32.2
31,Index_31_Parallel.png,Index_31_Back.png,Index_31_Front.png,30,1.2,6.8,0.8,1.1,0,10,0.8,3.4,2,1.9,0.9,-180,1.5,1.5,1.5,1.5,752.156,1,82.922,0.506,0.92,75.082,14.236
32,Index_32_Parallel.png,Index_32_Back.png,Index_32_Front.png,70,2.5,7.6,0.5,0,0.3,35,1.6,5.9,0.9,0.1,0.2,-180,0.3,0.1,0.1,1.4,762.559,14,88.649,1,0.164,37.536,31.794
33,Index_33_Parallel.png,Index_33_Back.png,Index_33_Front.png,70,2.5,7.6,0.5,0.3,0,20,1,5.4,0.9,0.1,0.7,-180,0.4,1,0.2,0.3,769.103,3,89.472,1,0.111,37.385,40.621
34,Index_34_Parallel.png,Index_34_Back.png,Index_34_Front.png,65,2.3,7.6,0.7,0.1,0.2,30,1.4,5.8,0.8,0.2,0.2,-180,0.5,0.6,0.1,0.8,778.144,11,88.855,1,0.123,37.227,35.139
35,Index_35_Parallel.png,Index_35_Back.png,Index_35_Front.png,55,1.9,7.8,1,0,0.1,35,1.7,5.6,1,0.3,0.3,-180,0.4,0.9,0.1,0.2,790.705,11,88.992,1,0.148,37.426,35.521
36,Index_36_Parallel.png,Index_36_Back.png,Index_36_Front.png,65,2.3,7.6,0.7,0.2,0.1,35,2,4.7,0.9,0,1.5,-180,0.7,0.6,0.4,0.6,796.157,14,88.683,1,0.16,38.132,31.523
37,Index_37_Parallel.png,Index_37_Back.png,Index_37_Front.png,65,2.3,7.6,0.7,0.2,0.1,40,1.8,6,1,0,0.2,-180,0.2,0.3,0.1,1.3,806.704,15,88.512,1,0.207,38.246,29.858
38,Index_38_Parallel.png,Index_38_Back.png,Index_38_Front.png,70,2.5,7.6,0.5,0,0.3,35,1.6,5.9,1,0.3,0,-180,1.1,0.7,0.7,0.9,808.39,16,88.306,1,0.164,38.248,29.481
39,Index_39_Parallel.png,Index_39_Back.png,Index_39_Front.png,70,2.5,7.6,0.5,0,0.3,30,1.4,5.8,0.8,0.1,0.3,-180,1.3,1.2,1.3,0.3,810.295,15,88.272,1,0.136,37.613,31.064
40,Index_40_Parallel.png,Index_40_Back.png,Index_40_Front.png,70,2.5,7.6,0.5,0.3,0,35,2,4.7,1,1.4,0.1,-180,0.7,0.9,1.3,0.2,821.499,16,88.512,1,0.167,39.083,29.23
41,Index_41_Parallel.png,Index_41_Back.png,Index_41_Front.png,65,2.3,7.6,0.7,0,0.3,30,1.4,5.8,0.8,0.3,0.1,-180,1.5,0.2,0.2,0.9,840.579,12,88.546,1,0.145,37.413,33.672
42,Index_42_Parallel.png,Index_42_Back.png,Index_42_Front.png,70,2.5,7.6,0.5,0.3,0,20,1.5,3.6,0.9,2.6,0,-180,0.6,1.4,0.1,0.5,841.477,5,89.369,1,0.139,38.139,38.707
43,Index_43_Parallel.png,Index_43_Back.png,Index_43_Front.png,70,2.5,7.6,0.5,0.2,0.1,30,1.4,5.8,1,0.1,0.3,-180,0.8,1.5,1.3,0.2,861.895,14,88.512,1,0.151,38.533,31.288
44,Index_44_Parallel.png,Index_44_Back.png,Index_44_Front.png,70,2.5,7.6,0.5,0,0.3,40,2,5.4,1,0,0.8,-180,1.5,0.1,0.5,1.5,873.758,47,87.826,1,0.198,39.432,26.386
45,Index_45_Parallel.png,Index_45_Back.png,Index_45_Front.png,60,2.1,7.7,0.9,0.1,0.1,40,1.8,6,1,0.2,0,-180,0.5,0.7,0.9,0.3,891.812,16,88.169,1,0.185,38.661,29.373
46,Index_46_Parallel.png,Index_46_Back.png,Index_46_Front.png,55,1.9,7.8,0.8,0.1,0,35,2,4.7,0.9,1,0.5,-180,0.3,0.8,0.1,0.1,893.229,9,89.163,1,0.173,38.494,36.386
47,Index_47_Parallel.png,Index_47_Back.png,Index_47_Front.png,70,2.5,7.6,0.5,0.3,0,35,1.6,5.9,1,0.1,0.2,-180,0.7,1.5,0.5,1.3,894.293,42,88.1,1,0.182,39.129,28.376
48,Index_48_Parallel.png,Index_48_Back.png,Index_48_Front.png,60,2.1,7.7,0.9,0,0.2,30,1.4,5.8,0.8,0,0.4,-180,0.4,1.4,0.6,0.2,894.79,10,88.546,1,0.142,37.531,34.728
49,Index_49_Parallel.png,Index_49_Back.png,Index_49_Front.png,70,2.5,7.6,0.5,0.2,0.1,30,1.4,5.8,0.9,0.1,0.3,-180,1.1,0.4,1.3,0.2,898.407,14,88.443,1,0.139,38.479,31.975
50,Index_50_Parallel.png,Index_50_Back.png,Index_50_Front.png,70,2.5,7.6,0.5,0.1,0.2,30,1.4,5.8,0.8,0.3,0.1,-180,0.2,0.4,1.2,0.2,898.705,12,88.649,1,0.16,38.278,33.31
51,Index_51_Parallel.png,Index_51_Back.png,Index_51_Front.png,55,1.9,7.8,0.9,0,0.1,40,1.8,6,1,0.1,0.1,-180,1.1,0.4,0.4,0.4,905.776,14,88.443,1,0.191,38.749,30.74
52,Index_52_Parallel.png,Index_52_Back.png,Index_52_Front.png,70,2.5,7.6,0.5,0.1,0.2,25,1.6,4.2,1,0.2,1.8,-180,0.2,1.2,0.3,0.6,908.425,11,89.095,1,0.164,39.026,35.061
53,Index_53_Parallel.png,Index_53_Back.png,Index_53_Front.png,55,2.1,7.1,0.9,0.6,0.2,35,1.6,5.9,0.9,0,0.3,-180,1.3,0.7,0.6,0.1,914.285,12,88.512,1,0.151,38.171,33.186
54,Index_54_Parallel.png,Index_54_Back.png,Index_54_Front.png,55,2.4,6.2,0.6,0.7,1,40,1.8,6,0.8,0,0.2,-180,1.3,1.2,1,0.1,928.412,15,88.272,1,0.151,39.088,30.272
55,Index_55_Parallel.png,Index_55_Back.png,Index_55_Front.png,60,2.1,7.7,0.9,0,0.2,40,1.8,6,0.9,0.1,0.1,-180,1,1.4,0.3,1.3,934.078,46,87.483,1,0.17,38.909,27.207
56,Index_56_Parallel.png,Index_56_Back.png,Index_56_Front.png,60,2.2,7.4,0.8,0.1,0.4,40,1.8,6,0.8,0.1,0.1,-180,1,1,1.3,0.3,938.616,42,87.654,1,0.167,38.759,28.146
57,Index_57_Parallel.png,Index_57_Back.png,Index_57_Front.png,70,2.5,7.6,0.5,0,0.3,30,1.4,5.8,0.9,0.1,0.3,-180,0.6,1.5,1.1,0.5,940.389,14,88.272,1,0.148,38.868,30.948
58,Index_58_Parallel.png,Index_58_Back.png,Index_58_Front.png,55,1.9,7.8,0.9,0,0.1,35,1.6,5.9,0.8,0.2,0.1,-180,1.2,1.4,0.3,0.6,943.164,14,88.203,1,0.176,38.094,31.758
59,Index_59_Parallel.png,Index_59_Back.png,Index_59_Front.png,70,2.5,7.6,0.5,0.1,0.2,40,1.8,6,1,0.1,0.1,-180,0.6,1.2,1.2,1,959.446,47,87.551,1,0.207,40.086,25.784
60,Index_60_Parallel.png,Index_60_Back.png,Index_60_Front.png,70,2.5,7.6,0.5,0.1,0.2,35,1.6,5.9,1,0,0.3,-180,0.7,1.4,0.9,1,965.18,45,87.86,1,0.182,39.614,27.821
61,Index_61_Parallel.png,Index_61_Back.png,Index_61_Front.png,60,2.1,7.7,0.9,0.1,0.1,35,1.6,5.9,0.8,0.2,0.1,-180,0.8,1.4,0.1,1.2,970.563,14,87.894,1,0.167,38.269,30.543
62,Index_62_Parallel.png,Index_62_Back.png,Index_62_Front.png,70,2.5,7.6,0.5,0.1,0.2,30,1.8,4.5,1,1.2,0.5,-180,0.6,0.8,0.7,0.6,972.825,14,88.58,1,0.164,39.738,31.396
63,Index_63_Parallel.png,Index_63_Back.png,Index_63_Front.png,65,2.3,7.6,0.7,0.3,0,20,0.9,6,1,0,0.2,-180,0.2,1.4,0.1,0.3,982.824,2,89.198,1,0.127,38.26,40.886
64,Index_64_Parallel.png,Index_64_Back.png,Index_64_Front.png,60,2.1,7.7,0.9,0,0.2,40,1.8,6,0.9,0.2,0,-180,1,1,0.2,1.4,993.269,45,87.517,1,0.182,39.232,27.558
65,Index_65_Parallel.png,Index_65_Back.png,Index_65_Front.png,30,1.2,6.8,0.8,1.1,0,10,0.6,4.5,2,1.7,0,-180,1.5,1.5,1.5,1.5,1013.175,2,82.956,0.537,0.917,75.266,14.545
66,Index_66_Parallel.png,Index_66_Back.png,Index_66_Front.png,70,2.5,7.6,0.5,0.3,0,25,1.1,6.1,0.8,0.1,0,-180,0.6,0.8,0.6,0.6,1027.064,11,88.649,1,0.151,38.974,34.663
67,Index_67_Parallel.png,Index_67_Back.png,Index_67_Front.png,55,2.6,5.7,0.4,1.1,1.1,40,1.8,6,1,0.1,0.1,-180,1.3,0.9,0.3,0.5,1041.546,14,88.58,1,0.188,40.534,30.886
68,Index_68_Parallel.png,Index_68_Back.png,Index_68_Front.png,55,2.2,6.7,0.8,0.4,0.8,40,1.8,6,0.8,0,0.2,-180,0.7,1.5,0.4,0.7,1042.132,14,87.689,1,0.157,38.803,29.993
69,Index_69_Parallel.png,Index_69_Back.png,Index_69_Front.png,70,2.5,7.6,0.5,0.3,0,35,2,4.7,0.8,0.6,0.9,-180,0.7,0.8,1.2,0.6,1052.17,16,87.997,1,0.194,40.197,28.654
70,Index_70_Parallel.png,Index_70_Back.png,Index_70_Front.png,70,2.5,7.6,0.5,0.3,0,40,1.8,6,1,0.1,0.1,-180,0.7,1.2,1.2,1.1,1062.252,47,87.311,1,0.219,40.859,25.346
71,Index_71_Parallel.png,Index_71_Back.png,Index_71_Front.png,65,2.3,7.6,0.7,0.3,0,40,1.8,6,0.9,0,0.2,-180,1.1,0.1,1.5,0.5,1066.954,46,87.483,1,0.216,40.232,26.671
72,Index_72_Parallel.png,Index_72_Back.png,Index_72_Front.png,50,2.5,5.4,0.5,0.9,1.6,40,1.8,6,1,0.2,0,-180,1.5,1,0.1,0.3,1077.175,13,88.683,1,0.185,40.255,32.655
73,Index_73_Parallel.png,Index_73_Back.png,Index_73_Front.png,70,2.5,7.6,0.5,0.3,0,30,1.4,5.8,0.9,0.2,0.2,-180,0.6,0.2,0.2,1.3,1083.348,13,88.443,1,0.185,39.599,32.507
74,Index_74_Parallel.png,Index_74_Back.png,Index_74_Front.png,65,2.3,7.6,0.7,0,0.3,35,1.7,5.6,0.8,0,0.6,-180,1.1,0.6,0.2,1.5,1085.864,15,87.723,1,0.176,39.546,29.273
75,Index_75_Parallel.png,Index_75_Back.png,Index_75_Front.png,50,1.8,7.5,0.9,0,0.4,35,1.6,5.9,0.9,0.1,0.2,-180,0.1,1,0.1,0.1,1087.432,7,88.889,1,0.167,39.178,37.004
76,Index_76_Parallel.png,Index_76_Back.png,Index_76_Front.png,60,2.1,7.7,0.9,0.2,0,40,2,5.4,0.9,0.8,0,-180,0.7,0.9,1.5,0.1,1091.234,46,87.551,1,0.194,40.435,27.199
77,Index_77_Parallel.png,Index_77_Back.png,Index_77_Front.png,30,1.2,6.8,0.8,1.1,0,10,0.8,3.4,2,1.6,1.2,-180,1.5,0.1,1.5,1.5,1092.743,2,83.025,0.528,0.932,75.444,14.655
78,Index_78_Parallel.png,Index_78_Back.png,Index_78_Front.png,60,2.1,7.7,0.9,0.1,0.1,40,1.8,6,0.8,0,0.2,-180,1.3,1.5,0.4,1.5,1098.34,44,86.968,1,0.198,39.767,26.33
79,Index_79_Parallel.png,Index_79_Back.png,Index_79_Front.png,60,2.3,7,0.7,0,0.9,40,1.8,6,1,0.2,0,-180,0.2,1,1,0.4,1106.55,15,87.997,1,0.21,40.569,28.698
80,Index_80_Parallel.png,Index_80_Back.png,Index_80_Front.png,70,2.5,7.6,0.5,0.3,0,40,1.8,6,1,0.1,0.1,-180,0.7,0.1,1.5,0.8,1114.06,46,87.483,1,0.269,40.821,25.965
81,Index_81_Parallel.png,Index_81_Back.png,Index_81_Front.png,30,1.2,6.8,0.8,0.4,0.7,10,0.8,3.4,2,1.6,1.2,-180,1.2,0.4,1.5,1.5,1118.088,0,82.956,0.58,0.932,76.083,14.587
82,Index_82_Parallel.png,Index_82_Back.png,Index_82_Front.png,55,1.9,7.8,0.8,0,0.1,30,1.4,5.8,0.8,0.3,0.1,-180,1.2,0.5,0.3,0.2,1120.524,9,88.649,1,0.167,38.842,36.618
83,Index_83_Parallel.png,Index_83_Back.png,Index_83_Front.png,60,2.1,7.7,0.9,0,0.2,30,1.4,5.8,1,0.3,0.1,-180,0.1,0.1,0.2,0.5,1145.625,10,88.82,1,0.198,39.697,35.811
84,Index_84_Parallel.png,Index_84_Back.png,Index_84_Front.png,60,2.6,6.2,0.4,0.6,1.1,30,1.4,5.8,0.8,0.2,0.2,-180,1.4,0.8,0.1,0.8,1158.773,11,88.512,1,0.151,39.912,34.284
85,Index_85_Parallel.png,Index_85_Back.png,Index_85_Front.png,60,2.4,6.8,0.6,0,1.1,40,1.8,6,1,0.1,0.1,-180,0.2,1.4,1,0.6,1172.257,44,87.791,1,0.213,41.33,27.716
86,Index_86_Parallel.png,Index_86_Back.png,Index_86_Front.png,70,2.5,7.6,0.5,0.3,0,35,1.8,5.2,1,0.8,0.2,-180,1.2,0.1,1.1,0.8,1175.405,44,87.791,1,0.228,41.049,27.916
87,Index_87_Parallel.png,Index_87_Back.png,Index_87_Front.png,55,1.9,7.8,0.9,0.1,0,40,1.8,6,0.8,0.1,0.1,-180,0.9,1.2,1,0.3,1176.682,15,87.551,1,0.216,40.026,28.592
88,Index_88_Parallel.png,Index_88_Back.png,Index_88_Front.png,60,2.1,7.7,0.9,0.1,0.1,40,1.8,6,1,0.1,0.1,-180,0.4,1,1,0.5,1178.75,44,87.38,1,0.219,40.323,27.566
89,Index_89_Parallel.png,Index_89_Back.png,Index_89_Front.png,30,1.2,6.8,0.8,0.8,0.3,10,0.8,3.4,2,1.1,1.7,-180,0.9,0.3,1.5,1.5,1189.21,1,83.025,0.568,0.932,75.902,14.707
90,Index_90_Parallel.png,Index_90_Back.png,Index_90_Front.png,30,1.2,6.8,0.8,0.5,0.6,10,0.8,3.4,2,1,1.8,-180,1.2,0.2,1.5,1.5,1189.912,0,82.99,0.583,0.932,76.016,14.677
91,Index_91_Parallel.png,Index_91_Back.png,Index_91_Front.png,70,2.5,7.6,0.5,0,0.3,35,1.6,5.9,1,0.3,0,-180,0.3,0.4,0.6,1.4,1194.318,42,87.757,1,0.256,40.666,28.182
92,Index_92_Parallel.png,Index_92_Back.png,Index_92_Front.png,65,2.3,7.6,0.7,0.2,0.1,35,1.6,5.9,1,0.3,0,-180,1,0.5,1.3,0.4,1198.393,42,87.723,1,0.235,40.706,28.32
93,Index_93_Parallel.png,Index_93_Back.png,Index_93_Front.png,55,1.9,7.8,0.9,0.1,0,40,1.8,6,1,0,0.2,-180,1.5,1,1.3,0.1,1205.091,45,87.551,1,0.247,40.981,27.282
94,Index_94_Parallel.png,Index_94_Back.png,Index_94_Front.png,70,2.6,7.3,0.4,0.4,0.2,10,0.8,3.4,2,1.9,0.9,-180,1.4,1.5,0.1,0.1,1213.209,2,89.472,1,0.191,40.377,42.34
95,Index_95_Parallel.png,Index_95_Back.png,Index_95_Front.png,70,2.5,7.6,0.5,0.2,0.1,35,1.6,5.9,0.9,0,0.3,-180,0.1,1.4,1.1,1.1,1216.495,45,87.483,1,0.235,41.068,27.226
96,Index_96_Parallel.png,Index_96_Back.png,Index_96_Front.png,60,2.1,7.7,0.9,0.1,0.1,30,1.5,5.4,0.8,0.4,0.4,-180,0.2,0.1,0.2,0.6,1217.361,10,88.58,1,0.185,39.714,35.584
97,Index_97_Parallel.png,Index_97_Back.png,Index_97_Front.png,60,2.4,6.8,0.6,0.9,0.2,35,1.9,5,0.9,0.4,0.8,-180,1.2,1,0.1,1.2,1218.678,15,88.066,1,0.194,41.236,29.818
98,Index_98_Parallel.png,Index_98_Back.png,Index_98_Front.png,65,2.3,7.6,0.7,0,0.3,30,1.7,4.8,1,1,0.4,-180,1.5,0.7,0.6,0.8,1223.33,14,87.894,1,0.216,40.667,29.635
99,Index_99_Parallel.png,Index_99_Back.png,Index_99_Front.png,70,2.5,7.6,0.5,0,0.3,25,1.1,6.1,0.8,0,0.1,-180,0.4,1.5,1.4,0.2,1237.659,12,88.203,1,0.17,40.339,32.6
100,Index_100_Parallel.png,Index_100_Back.png,Index_100_Front.png,55,1.9,7.8,0.8,0.1,0,40,1.8,6,0.8,0,0.2,-180,1.2,0.1,0.1,1,1242.194,14,88.066,1,0.247,40.403,30.642
101,Index_101_Parallel.png,Index_101_Back.png,Index_101_Front.png,70,2.6,7.3,0.4,0.6,0,25,1.1,6.1,1,0.1,0,-180,0.4,0.6,0.6,0.6,1256.366,11,88.683,1,0.198,40.919,34.336
102,Index_102_Parallel.png,Index_102_Back.png,Index_102_Front.png,55,2,7.4,0.8,0.4,0.1,30,2,4,0.9,0.6,1.6,-180,0.7,0.3,0.1,0.1,1259.371,7,88.957,1,0.201,40.69,36.909
103,Index_103_Parallel.png,Index_103_Back.png,Index_103_Front.png,30,1.2,6.8,0.9,1,0.1,10,0.8,3.4,2,2.3,0.5,-180,1.4,1.3,1.4,1.5,1260.711,0,82.853,0.614,0.917,75.884,14.714
104,Index_104_Parallel.png,Index_104_Back.png,Index_104_Front.png,70,2.6,7.3,0.4,0,0.6,40,1.8,6,0.8,0,0.2,-180,1.5,1.5,1.5,1.5,1263.527,44,86.557,1,0.253,42.669,23.541
105,Index_105_Parallel.png,Index_105_Back.png,Index_105_Front.png,70,2.6,7.3,0.4,0,0.6,40,1.8,6,0.8,0,0.2,-180,1.5,1.5,1.5,1.5,1268.153,44,86.557,1,0.259,42.65,23.541
106,Index_106_Parallel.png,Index_106_Back.png,Index_106_Front.png,70,2.6,7.3,0.4,0.2,0.4,40,1.8,6,0.8,0.1,0.1,-180,1.5,1.5,1.5,1.5,1271.071,44,86.523,1,0.253,42.685,23.523
107,Index_107_Parallel.png,Index_107_Back.png,Index_107_Front.png,65,2.3,7.6,0.7,0.1,0.2,40,1.9,5.7,0.8,0.1,0.4,-180,0.6,0.7,1,1.2,1271.957,44,86.968,1,0.259,41.388,25.664
108,Index_108_Parallel.png,Index_108_Back.png,Index_108_Front.png,30,1.2,6.8,0.9,0,1.1,10,0.8,3.4,2,2.1,0.7,-180,1.5,0.1,1.5,1.5,1285.164,1,82.956,0.651,0.923,77.035,14.671
109,Index_109_Parallel.png,Index_109_Back.png,Index_109_Front.png,70,2.5,7.6,0.5,0.3,0,30,1.9,4.3,0.8,1.8,0.1,-180,0.8,1.3,0.4,1.5,1286.988,15,87.723,1,0.204,41.632,28.592
110,Index_110_Parallel.png,Index_110_Back.png,Index_110_Front.png,30,1.2,6.8,0.8,0.7,0.4,10,0.7,3.9,2,0.2,2.1,-180,0.1,1.4,1.5,1.5,1292.329,1,83.093,0.627,0.929,75.95,14.764
111,Index_111_Parallel.png,Index_111_Back.png,Index_111_Front.png,50,1.8,7.5,0.8,0.3,0.1,35,1.6,5.9,0.8,0.1,0.2,-180,1.2,1.5,0.6,0.1,1297.721,12,88.169,1,0.222,40.098,32.891
112,Index_112_Parallel.png,Index_112_Back.png,Index_112_Front.png,30,1.2,6.8,0.8,0.4,0.7,10,0.8,3.4,2,0.1,2.7,-180,1.4,0.1,1.5,1.5,1298.238,0,82.99,0.633,0.929,75.892,14.746
113,Index_113_Parallel.png,Index_113_Back.png,Index_113_Front.png,30,1.2,6.8,0.8,1.1,0,10,0.6,4.5,2,1.1,0.6,-180,0.1,1.5,1.5,1.5,1314.263,3,83.093,0.537,0.926,75.835,14.932
114,Index_114_Parallel.png,Index_114_Back.png,Index_114_Front.png,70,2.5,7.6,0.5,0.3,0,35,2,4.7,0.8,0.2,1.3,-180,1.5,0.3,1.1,1.1,1324.21,46,87.277,1,0.238,42.067,26.564
115,Index_115_Parallel.png,Index_115_Back.png,Index_115_Front.png,70,2.5,7.6,0.5,0.1,0.2,35,1.6,5.9,1,0.2,0.1,-180,0.6,1.1,0.9,1.4,1326.481,46,87.243,1,0.256,42.187,26.16
116,Index_116_Parallel.png,Index_116_Back.png,Index_116_Front.png,65,2.3,7.6,0.7,0,0.3,30,2,4,1,1.7,0.5,-180,0.2,1.4,0.1,1.3,1331.301,14,87.997,1,0.244,41.789,29.515
117,Index_117_Parallel.png,Index_117_Back.png,Index_117_Front.png,70,2.6,7.3,0.4,0.6,0,40,1.8,6,0.8,0,0.2,-180,1.5,1.5,1.5,1.5,1332.662,44,86.557,1,0.25,43.423,23.541
118,Index_118_Parallel.png,Index_118_Back.png,Index_118_Front.png,30,1.2,6.8,0.9,0,1.1,10,0.8,3.4,2,1.9,0.9,-180,0.6,0.6,1.5,1.5,1347.972,0,82.956,0.654,0.929,77.462,14.718
119,Index_119_Parallel.png,Index_119_Back.png,Index_119_Front.png,65,2.5,7,0.5,0.1,0.8,20,0.9,6,0.8,0.1,0.1,-180,1.4,0.9,0.4,0.5,1353.97,8,88.477,1,0.164,40.233,36.573
120,Index_120_Parallel.png,Index_120_Back.png,Index_120_Front.png,50,2.3,5.9,0.7,1.6,0.4,40,1.8,6,0.9,0,0.2,-180,1.5,1,0.5,0.4,1360.861,14,87.997,1,0.222,42.029,29.855
121,Index_121_Parallel.png,Index_121_Back.png,Index_121_Front.png,70,2.5,7.6,0.5,0.3,0,35,1.6,5.9,0.9,0.3,0,-180,0.5,1.5,1.2,1.2,1364.703,44,87.14,1,0.256,42.278,26.139
122,Index_122_Parallel.png,Index_122_Back.png,Index_122_Front.png,60,2.2,7.4,0.8,0.3,0.2,40,1.8,6,1,0,0.2,-180,0.4,1.5,0.7,1.1,1366.976,43,86.866,1,0.253,41.621,26.124
123,Index_123_Parallel.png,Index_123_Back.png,Index_123_Front.png,70,2.5,7.6,0.5,0.1,0.2,10,0.8,3.4,2,2,0.8,-180,1.5,0.2,0.1,0.1,1381.871,1,89.438,1,0.207,41.072,43.517
124,Index_124_Parallel.png,Index_124_Back.png,Index_124_Front.png,55,1.9,7.8,0.9,0.1,0,40,1.8,6,1,0,0.2,-180,0.5,1.2,0.5,0.8,1385.403,44,87.586,1,0.275,42.189,27.636
125,Index_125_Parallel.png,Index_125_Back.png,Index_125_Front.png,50,1.8,7.5,1,0.4,0,40,1.8,6,1,0,0.2,-180,1.1,1.5,1,0.1,1412.211,42,87.517,1,0.262,41.962,28.085
126,Index_126_Parallel.png,Index_126_Back.png,Index_126_Front.png,55,2,7.4,0.9,0,0.5,40,2,5.4,0.9,0.8,0,-180,0.9,1.5,1.3,0.3,1414.222,44,87.071,1,0.244,42.639,26.177
127,Index_127_Parallel.png,Index_127_Back.png,Index_127_Front.png,60,2.6,6.2,0.4,1.7,0,40,1.8,6,1,0.2,0,-180,1.1,0.9,0.6,0.9,1423.51,42,87.997,1,0.296,43.356,28.026
128,Index_128_Parallel.png,Index_128_Back.png,Index_128_Front.png,50,2.1,6.4,0.8,0.5,1,40,1.8,6,0.8,0,0.2,-180,0.1,0.1,0.1,0.6,1431.367,12,88.409,1,0.238,41.717,33.145
129,Index_129_Parallel.png,Index_129_Back.png,Index_129_Front.png,60,2.1,7.7,0.9,0.1,0.1,40,1.8,6,0.8,0.2,0,-180,0.1,0.1,1.2,0.7,1440.576,43,87.346,1,0.361,41.55,27.162
130,Index_130_Parallel.png,Index_130_Back.png,Index_130_Front.png,70,2.5,7.6,0.5,0.3,0,20,1.5,3.6,0.8,0.5,2.1,-180,0.8,1.2,0.5,0.7,1446.049,11,88.409,1,0.201,41.555,34.27
131,Index_131_Parallel.png,Index_131_Back.png,Index_131_Front.png,70,2.5,7.6,0.5,0,0.3,20,1.5,3.6,1,2,0.6,-180,1.2,1.2,0.7,0.6,1451.005,12,88.272,1,0.225,41.829,32.636
132,Index_132_Parallel.png,Index_132_Back.png,Index_132_Front.png,70,2.5,7.6,0.5,0,0.3,40,1.8,6,0.8,0.2,0,-180,0.1,0.1,1.5,1.5,1452.316,43,86.763,1,0.414,42.231,24.508
133,Index_133_Parallel.png,Index_133_Back.png,Index_133_Front.png,60,2.1,7.7,0.8,0.1,0.1,35,1.6,5.9,0.9,0.3,0,-180,0.1,1.2,1.1,0.4,1460.5,14,87.654,1,0.25,41.841,29.431
134,Index_134_Parallel.png,Index_134_Back.png,Index_134_Front.png,70,2.5,7.6,0.5,0,0.3,20,1.4,3.9,1,1.7,0.6,-180,1.4,1,1.2,0.2,1475.633,12,88.237,1,0.219,41.974,32.64
135,Index_135_Parallel.png,Index_135_Back.png,Index_135_Front.png,60,2.1,7.7,0.8,0.2,0,35,2,4.7,0.8,0.3,1.2,-180,0.5,0.4,0.1,1.2,1507.314,13,87.826,1,0.247,42.046,30.449
136,Index_136_Parallel.png,Index_136_Back.png,Index_136_Front.png,70,2.5,7.6,0.5,0.1,0.2,25,1.4,4.8,0.9,1,0.4,-180,1.3,1,0.6,1.2,1510.417,13,87.689,1,0.207,42.38,30.023
137,Index_137_Parallel.png,Index_137_Back.png,Index_137_Front.png,60,2.1,7.7,0.9,0,0.2,40,1.8,6,0.8,0.2,0,-180,0.1,0.5,1.1,0.9,1525.612,43,87.003,1,0.336,42.221,26.433
138,Index_138_Parallel.png,Index_138_Back.png,Index_138_Front.png,55,2.2,6.7,0.8,1.1,0.1,40,1.8,6,1,0.2,0,-180,0.7,0.4,0.1,1.1,1528.334,13,87.86,1,0.287,42.733,29.391
139,Index_139_Parallel.png,Index_139_Back.png,Index_139_Front.png,70,2.5,7.6,0.5,0.2,0.1,20,1.5,3.6,0.8,0.4,2.2,-180,0.5,0.3,0.7,0.3,1529.98,8,88.615,1,0.213,41.608,36.622
140,Index_140_Parallel.png,Index_140_Back.png,Index_140_Front.png,30,1.2,6.8,0.9,0.8,0.3,10,0.8,3.4,2,1,1.8,-180,0.3,1.4,1.5,1.4,1534.237,1,82.956,0.623,0.923,76.643,15.006
141,Index_141_Parallel.png,Index_141_Back.png,Index_141_Front.png,30,1.2,6.8,0.8,0,1.1,10,0.8,3.4,2,0.6,2.2,-180,0.2,1.5,1.5,1.4,1536.322,1,82.99,0.62,0.923,75.987,15.045
